trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
21-06-2020 13:17,3.54021E+15,"fraud_Turcotte, Batz and Buckridge",health_fitness,74.12,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,19-06-1992,cffd08fc41f597eadfe47b42d50e2f13,1371820651,33.937535,-101.727485
21-06-2020 13:17,3.43746E+14,fraud_Will Ltd,food_dining,45.95,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",11-10-1975,94fb6a21fa403b383ff67b50b10b9ad6,1371820660,45.528331,-85.948783
21-06-2020 13:18,3.00443E+13,fraud_Gibson-Deckow,entertainment,187.1,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29-08-1985,c02d314735d9077b7d9c77ec21261cfa,1371820723,26.197333,-81.976019
21-06-2020 13:18,3.57554E+15,fraud_Kihn Inc,shopping_pos,9.15,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,22-06-2001,925ac4268c05cdddde79f97574621117,1371820732,34.050515,-89.005628
21-06-2020 13:19,3.0176E+13,fraud_Treutel-King,travel,1.29,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,07-06-1966,a9c7b779653f3016dc02688d40753e9c,1371820759,48.472897,-96.572501
21-06-2020 13:19,1.80059E+14,fraud_Romaguera Ltd,health_fitness,77.33,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.189,-74.9229,782,Chartered accountant,28-08-2000,6945efccedc4673f5e3ea97ae7494bfb,1371820788,41.79335,-74.149107
21-06-2020 13:19,4.90468E+15,fraud_Kihn Inc,shopping_pos,5.53,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19-10-1990,3f3f4b3fd1cd14f870726cd741a0b819,1371820791,41.346225,-75.015359
21-06-2020 13:20,2.26494E+15,fraud_Schmidt-Larkin,home,51.89,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,17-10-1995,b2d30bc0ca473971ef0596ff8646dd0b,1371820820,29.444963,-98.571075
21-06-2020 13:20,1.80073E+14,"fraud_Windler, Goodwin and Kovacek",home,49.78,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,08-12-1953,dbc1f8f279eb6d8a427226e47a3bbb48,1371820822,35.013372,-81.23403
21-06-2020 13:20,2.28624E+15,fraud_Medhurst Inc,home,21.81,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,27-05-1950,1dfb39918a5b8c7954335d2958c59db5,1371820848,38.876506,-94.460586
21-06-2020 13:21,4.22035E+12,fraud_Breitenberg LLC,travel,8.54,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,20-01-1960,3f21f4179b16adf504771d5ce3963db7,1371820876,42.299024,-83.435877
21-06-2020 13:21,4.11976E+15,fraud_Terry Ltd,home,174.77,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,19-08-1945,3be6acc4b5e85330d7d2694a02651375,1371820880,39.829193,-88.918803
21-06-2020 13:21,4.6404E+12,"fraud_Runte, Green and Emard",health_fitness,113.53,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,13-06-1951,2d1d5f9680c397474923180661f85978,1371820909,30.990542,-92.331269
21-06-2020 13:21,3.58601E+15,fraud_Feil-Morar,health_fitness,44.11,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,29-02-1984,9ff38367441a692eeae413805a128ea5,1371820917,47.008606,-122.947605
21-06-2020 13:22,3.53374E+15,fraud_Kilback and Sons,entertainment,49.49,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,04-06-1997,d9547259366164a884a5ca6ec23a5764,1371820934,32.932743,-80.714156
21-06-2020 13:22,6.01144E+15,"fraud_Watsica, Haag and Considine",shopping_pos,25.5,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,08-04-1993,95cc4ceca59c656d73a7ccffb8c945f6,1371820941,34.30743,-91.964227
21-06-2020 13:22,3.78279E+14,"fraud_Conroy, Balistreri and Gorczany",health_fitness,12.66,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",06-04-1964,497240430e49d2312f7dc965976af334,1371820957,44.158389,-122.847567
21-06-2020 13:22,4.37899E+15,fraud_Schuppe LLC,entertainment,61.47,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,25-10-1999,27ef45f29c5d7198b4d12a950b4b8f13,1371820968,44.356976,-70.550417
21-06-2020 13:23,6.55425E+15,fraud_Renner Ltd,home,70.59,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,22-12-1969,71cd800d867bf4cde3ee1cdef26b2f07,1371820987,33.838915,-118.103495
21-06-2020 13:24,3.55744E+15,fraud_Cartwright PLC,kids_pets,111.57,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",19-06-2004,141db8af987da5cf06bc853a20f51e6a,1371821068,40.706719,-82.083434
21-06-2020 13:24,2.13153E+14,"fraud_Romaguera, Wehner and Tromp",kids_pets,79.56,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,23-11-1997,708764b9c1df3a33646f980ebaeda064,1371821073,46.117649,-90.18511
21-06-2020 13:24,5.77589E+11,fraud_McKenzie-Huels,food_dining,155.02,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,23-10-1997,3fc25ed40b57c2a5a03b4fe18a90a160,1371821091,40.827382,-79.440972
21-06-2020 13:25,3.56688E+15,fraud_Ernser-Lynch,food_dining,72.76,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,31-01-1991,e2ab3b0597275b25981ebc0dbf150393,1371821102,44.317805,-72.821074
21-06-2020 13:25,3.5652E+15,fraud_Renner Ltd,home,94.27,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",15-09-1950,32492608bb169509477c770ebc9241d8,1371821132,39.495197,-92.625261
21-06-2020 13:25,2.30534E+15,fraud_Dare-Marvin,entertainment,22.48,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,14-02-1961,023848771c536772ae015a0d6bc9a169,1371821144,40.649456,-91.853059
21-06-2020 13:26,3.52384E+15,fraud_Gleason and Sons,kids_pets,64.96,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,20-11-1970,1a34bb788177bf24b3159bb4c08e9177,1371821199,32.695932,-85.966237
21-06-2020 13:26,2.13157E+14,"fraud_Runte, Green and Emard",health_fitness,52.44,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30-07-1982,a3852d0c94c6bf59b1fb148f472b46dc,1371821208,34.377103,-119.191051
21-06-2020 13:26,3.59622E+15,"fraud_Welch, Rath and Koepp",entertainment,51.75,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-1988,d43c298b51ab1ab7125e9233b79844fc,1371821216,40.049524,-92.471643
21-06-2020 13:27,3.51237E+15,"fraud_Cole, Hills and Jewess",home,25.64,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,ef841fd7bca70af84914b842cb6793ec,1371821222,38.078224,-90.54726
21-06-2020 13:27,3.51106E+15,"fraud_Cole, Hills and Jewess",home,48.44,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",06-01-1960,88a696dc470c5276ca8062ed816bd725,1371821276,40.532936,-88.285648
21-06-2020 13:28,3.56484E+15,fraud_Gleason and Sons,kids_pets,155.28,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,31-03-1959,3364ace722a47a2e6658407cdaa21223,1371821280,37.087503,-121.194012
21-06-2020 13:28,4.45144E+15,fraud_Roob-Okuneva,health_fitness,5.22,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,11-09-1999,c303ea027cccbee023a599730afbc785,1371821302,33.97825,-93.426367
21-06-2020 13:29,3.0235E+13,fraud_Padberg-Sauer,home,81.57,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,22-01-1978,6230daff2a5164c8f30d9bfc60457896,1371821362,44.383358,-88.749658
21-06-2020 13:29,4.85585E+18,fraud_Gerhold LLC,home,15.87,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,30-06-1954,0727558ca9e545ba99bdfc89757c7771,1371821363,45.051656,-89.608719
21-06-2020 13:29,3.00268E+13,fraud_Botsford and Sons,home,76.02,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,03-09-1979,bdd4a68945ee721dbedde8bfe45b64e4,1371821395,32.706896,-90.066216
21-06-2020 13:30,3.50097E+15,fraud_Volkman-Predovic,shopping_net,119.15,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,0fd4fa5c06708220488c6f6e195d75db,1371821419,47.725933,-116.128542
21-06-2020 13:30,3.52841E+15,fraud_Dare-Gibson,health_fitness,104.68,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,14-02-1987,3a1b22b89941e4778573b42a1dd4f565,1371821449,37.336537,-82.499229
21-06-2020 13:30,4.00399E+15,fraud_Rempel Inc,shopping_net,7.81,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,08-02-1989,77a6ff12eeeeac93b866afaacfb3a62c,1371821450,33.841492,-86.611828
21-06-2020 13:31,4.837E+15,fraud_Breitenberg-Hermiston,kids_pets,61.85,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12-04-1979,3fb395ff025f781ffbb60901eec9b035,1371821461,46.130831,-86.413224
21-06-2020 13:31,4.67173E+15,fraud_Stark-Koss,home,80.03,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25-07-1955,b3113c3c6e874f64ddd9603042dbd544,1371821481,40.205207,-85.633849
21-06-2020 13:31,3.00291E+13,"fraud_Feil, Hilpert and Koss",food_dining,10.62,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,09-10-1970,09a186e8f968253f4f2dc1093e359f56,1371821489,41.428817,-78.791182
21-06-2020 13:31,3.50194E+15,fraud_Schuppe LLC,entertainment,51.43,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,30-11-1999,2b1993380bedb0cac9e59232eeff7b73,1371821501,33.038175,-112.999152
21-06-2020 13:31,6.01137E+15,fraud_Torphy-Kertzmann,health_fitness,39.54,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,15-09-1988,3792370bd5af9ee1b121aebd8908e539,1371821505,41.052295,-81.209189
21-06-2020 13:32,3.72382E+14,"fraud_Runolfsdottir, Mueller and Hand",entertainment,24.64,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,21-01-1966,995ff21a7f927004204994a6c8570c76,1371821525,40.902598,-74.477744
21-06-2020 13:32,3.43669E+14,"fraud_Torp, Muller and Borer",health_fitness,3.04,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,16-11-1949,c7a2ed635651e7e9a837257cac1df810,1371821550,34.303243,-80.187714
21-06-2020 13:32,4.63496E+15,fraud_Abshire PLC,entertainment,17.44,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",26-12-1973,93ee6c390ef6df5937dab28ec56ccbec,1371821560,41.407162,-95.817404
21-06-2020 13:33,2.13174E+14,fraud_Crona and Sons,kids_pets,169.09,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,14-01-1969,6bf626064f5e5933dd48084f36ef2339,1371821630,39.83194,-76.092179
21-06-2020 13:34,4.99811E+15,fraud_O'Connell-Ullrich,home,127.97,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,18-11-1987,a00a84cec6cafa89fbe9f66c0dd67327,1371821658,38.341784,-94.742768
21-06-2020 13:34,4.59929E+15,fraud_Spencer-Runolfsson,misc_pos,35.45,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,18-11-1997,a802a3a360fb94579b6017a3c79ffa67,1371821679,38.730568,-98.102164
21-06-2020 13:34,4.90468E+15,fraud_Streich Ltd,home,66.84,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19-10-1990,a916134dcacd9e6badae25ce9f9e968e,1371821696,41.512745,-73.317596
21-06-2020 13:35,4.82237E+15,fraud_Conroy-Emard,food_dining,11.18,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,01-01-1991,0183bebc44f97bd8ed49a27e7504ad0a,1371821701,28.944803,-81.819858
21-06-2020 13:35,4.50914E+15,fraud_Bernier and Sons,kids_pets,37.89,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",12-07-1926,3854649c8495c1557d849a16d313fa86,1371821711,32.494871,-81.523332
21-06-2020 13:35,2.29601E+15,"fraud_Dare, Casper and Bartoletti",kids_pets,29.76,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,01-09-1999,75b12e7443a9eaf0916082dfac0876e2,1371821713,39.712232,-73.575595
21-06-2020 13:35,3.05516E+13,fraud_Zboncak LLC,food_dining,76.83,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,14-11-1973,14df01f107a78bcc7999c9f5add9f648,1371821718,36.136522,-80.589657
21-06-2020 13:35,4.95258E+15,fraud_Erdman-Durgan,health_fitness,3.19,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,05-04-1957,0cd47cfd7aee7c6d7b69877f3660ef11,1371821734,42.143827,-79.879829
21-06-2020 13:35,3.02353E+13,fraud_Thiel Ltd,travel,3.88,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,16-08-1977,5145ac1a858740c89c3fa9e6aed59552,1371821751,40.605317,-73.406205
21-06-2020 13:36,4.47684E+12,fraud_Heathcote LLC,shopping_net,236.15,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",21-01-1979,d8188cc764b76befb9196b2d137b6e16,1371821781,33.831991,-85.328265
21-06-2020 13:36,4.95683E+18,fraud_Eichmann-Kilback,home,106.86,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,21-12-1980,a8d68a00ff86f0e294769e46529bbb8f,1371821813,40.161309,-74.231936
21-06-2020 13:37,6.76299E+11,fraud_Kutch-Ferry,home,4.02,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,10-12-1971,fe7b9cc94b31e1371a546ea38468c02a,1371821828,39.86747,-81.550062
21-06-2020 13:38,3.73905E+14,"fraud_Gutmann, McLaughlin and Wiza",home,108.51,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,12-11-1970,fb61c317b7a9d0b57326cec6a8f8dbf5,1371821922,32.912307,-98.099341
21-06-2020 13:39,3.0273E+13,fraud_Medhurst PLC,shopping_net,34.11,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,13-06-2000,971adb58ea4add884f030ffffef16cfe,1371821967,36.526588,-92.354156
21-06-2020 13:40,6.76369E+11,fraud_Erdman-Ebert,personal_care,51.44,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",28-12-1974,3717cda4ab527b59e521ab89f140578d,1371822052,41.554633,-82.407236
21-06-2020 13:41,4.60164E+12,"fraud_Hoppe, Harris and Bednar",entertainment,8.09,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,18-12-1990,4856b2c812307278965c355deccae516,1371822071,29.878219,-94.46177
21-06-2020 13:41,4.70899E+15,fraud_Hammes-Beatty,kids_pets,20.89,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",08-09-1938,6eb47a632e9e5b18c83586d832ec616f,1371822077,35.945426,-92.221833
21-06-2020 13:42,2.72043E+15,fraud_Jacobi and Sons,shopping_pos,7.59,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",22-08-1997,fd76f3930f75d59bf4d42018e725c821,1371822128,43.375888,-70.075104
21-06-2020 13:42,3.52055E+15,fraud_Jast and Sons,food_dining,6.58,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,05-07-2001,72c7a4854e62ed6c93c37779fd7c1e34,1371822134,47.715413,-90.378726
21-06-2020 13:42,4.39097E+18,"fraud_Streich, Rolfson and Wilderman",kids_pets,140.88,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,24-06-1966,ff277328ef52e034054377011e166da0,1371822135,36.487564,-97.845069
21-06-2020 13:42,3.76657E+14,fraud_Gerhold LLC,home,18.02,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",03-12-1985,5037b72eab0645fcb9370388c360a003,1371822150,30.603846,-93.59103
21-06-2020 13:42,2.22938E+15,fraud_Zboncak Ltd,food_dining,64.18,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,06-11-1984,dbc4a5cc4cbf43decad95cf6c1c483e1,1371822151,44.02909,-90.00741
21-06-2020 13:42,3.75248E+14,fraud_Lemke and Sons,travel,100.75,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,16-09-1967,02b71d98b7ba5cfa2b7486005f2f299a,1371822177,38.328992,-80.294548
21-06-2020 13:43,6.01198E+15,fraud_Kulas Group,health_fitness,44.91,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",28-05-1943,5acce1163a83808dcb13a113099883da,1371822206,38.071244,-76.324485
21-06-2020 13:43,3.58926E+15,fraud_Goldner-Lemke,entertainment,14.85,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,14-02-1984,aa346893d8638c22c6becaedd0d213c6,1371822222,40.205391,-78.910845
21-06-2020 13:43,3.52841E+15,fraud_Predovic Inc,shopping_net,59.08,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,14-02-1987,695059cc77e6924bf4ce161cbc17f017,1371822227,35.600113,-81.519936
21-06-2020 13:43,4.537E+18,fraud_Howe Ltd,misc_pos,14.84,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18-07-1972,d2556ba625bd1d60c3fc4c8cdc98f280,1371822237,36.16208,-106.135057
21-06-2020 13:44,3.05016E+13,fraud_Stoltenberg-Beatty,shopping_pos,16.5,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,04-05-1973,0fd4b82ddf2a5a145b2ee5087f223168,1371822294,33.144224,-81.66561
21-06-2020 13:44,1.80048E+14,fraud_Bode-Schuster,kids_pets,57.53,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,19-07-1974,952f5a9c127ccc976b093b77a7ccfa7d,1371822299,41.227795,-74.698639
21-06-2020 13:45,4.71656E+15,fraud_Bruen-Yost,misc_pos,7.66,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,04-05-1972,ba234bf26131b2acb72f86af8209f98f,1371822305,48.597926,-111.918758
21-06-2020 13:45,3.85885E+13,fraud_Little Ltd,kids_pets,9.72,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,23-11-1990,1b4a58581b271caa57ae598effdd7973,1371822353,30.752853,-104.028228
21-06-2020 13:45,5.01899E+11,"fraud_Crist, Jakubowski and Littel",home,9.48,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,08-01-1970,8b6d9df8bbb0d001e513d4b1d961dac3,1371822356,34.38758,-86.005871
21-06-2020 13:45,4.2205E+18,"fraud_Reichel, Bradtke and Blanda",travel,16.68,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,22-05-1966,400b587f7f36ad9ec7113a19eb54b9b6,1371822359,34.447356,-118.073953
21-06-2020 13:46,4.01E+15,fraud_Mayert Group,shopping_pos,13.13,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,24-08-1983,2493f6e4ff6001a41028dcd3d9b2a145,1371822376,29.513604,-95.923421
21-06-2020 13:46,4.12977E+15,fraud_Towne LLC,misc_pos,5.7,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",14-06-1972,a20d919c8ab03967488d5308cfcc4dd1,1371822409,48.295603,-96.503844
21-06-2020 13:46,5.67868E+11,fraud_Morissette PLC,shopping_pos,5.58,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",16-12-1984,cff11d7742bae47d4cab5995d9bddcd7,1371822416,30.157555,-96.142207
21-06-2020 13:47,3.57602E+15,"fraud_Reichert, Huels and Hoppe",shopping_net,9.8,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,30-12-2004,8c3f3b2b91f1a39b5c6e44b38fb3986e,1371822433,40.073568,-96.174485
21-06-2020 13:47,3.76944E+14,"fraud_Crist, Jakubowski and Littel",home,55.95,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",26-12-1957,11657e0d873126a170dcc95bd900b385,1371822440,30.232319,-87.60512
21-06-2020 13:47,5.80954E+11,"fraud_Zemlak, Tillman and Cremin",personal_care,28.67,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,13-01-1960,34b2c59824468923f65529a9282773b9,1371822461,41.647206,-74.906797
21-06-2020 13:48,4.837E+15,fraud_Hills-Witting,shopping_net,6.82,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12-04-1979,d79d56be64e59e029760dc6efe2c3ab8,1371822482,45.386934,-86.244865
21-06-2020 13:48,6.76373E+11,"fraud_Schaefer, Fay and Hilll",entertainment,102.43,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,18-07-1987,26c1413e4f4ac516f122a4dd786293c3,1371822488,40.002326,-99.36784
21-06-2020 13:48,3.56826E+15,"fraud_Hills, Hegmann and Schaefer",health_fitness,4.56,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,24-11-1994,59a9def277b3f4fe6a004a2b0adcb3a5,1371822494,41.157295,-85.219034
21-06-2020 13:48,6.01169E+15,fraud_Shanahan-Lehner,personal_care,11.09,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",04-12-1995,df50edd0d7c206a6d3e8a80b77a19fe7,1371822522,45.822943,-92.858463
21-06-2020 13:48,1.80031E+14,fraud_Feil-Morar,health_fitness,132.57,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",05-01-1972,6f51b1afb35b60a053de5a22843d051c,1371822532,30.826301,-87.818443
21-06-2020 13:48,6.76369E+11,fraud_Berge-Ullrich,home,66.06,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",28-12-1974,ca8895d3e1602aa0a17cf45d3d269d4f,1371822536,41.968161,-82.300671
21-06-2020 13:49,4.87378E+15,fraud_Bogisich-Weimann,kids_pets,73.52,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,10-03-1974,b59b04cb8a30c0009125c8a40ab671da,1371822546,48.171411,-121.732777
21-06-2020 13:50,3.59622E+15,fraud_Schmidt-Larkin,home,84.21,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-1988,296bae4bf264c40d12421d0f733e3a89,1371822607,40.120207,-92.491269
21-06-2020 13:50,4.5031E+18,"fraud_Douglas, DuBuque and McKenzie",travel,2.4,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,03-07-1979,fe05feb7043169c18f54d689b26984ea,1371822612,27.852817,-81.151943
